id_department,department_name,terrain_area,old_antenna,new_antenna_type
28,Sucre,1639000,1,d
27,Santander,413200,10,a
25,Risaralda,1985400,18,d
18,La Guajira,902000,25,c
9,Casanare,1646400,9,e
15,Guainia,1746000,15,e
12,Choco,792400,26,a
25,Risaralda,249200,1,d
12,Choco,416200,29,a
16,Guaviare,1235400,23,b
11,Cesar,891000,0,b
13,Cordoba,502000,25,c
6,Boyaca,1172200,11,a
16,Guaviare,992200,29,e
4,Atlantico,464400,19,e
22,Norte de Santander,1753200,12,e
18,La Guajira,1481800,18,e
21,Narino,1594400,5,b
8,Caqueta,1574200,6,c
31,Vaupes,453400,20,c
30,Valle del Cauca,949600,16,a
25,Risaralda,449400,9,c
22,Norte de Santander,228600,30,d
21,Narino,647000,4,c
21,Narino,1336000,10,a
4,Atlantico,243600,26,b
4,Atlantico,1180000,10,c
8,Caqueta,241800,2,e
31,Vaupes,1414400,20,c
18,La Guajira,1572000,15,e
5,Bolivar,1614200,12,a
9,Casanare,951200,2,b
5,Bolivar,1522600,5,e
27,Santander,180200,7,e
10,Cauca,396400,25,b
13,Cordoba,353800,30,e
6,Boyaca,1392200,0,b
7,Caldas,315400,10,b
2,Antioquia,732000,4,a
17,Huila,528800,8,a
26,San Andres y Providencia,673600,23,a
15,Guainia,80000,17,c
14,Cundinamarca,578600,15,e
1,Amazonas,512200,17,a
22,Norte de Santander,251000,2,b
30,Valle del Cauca,1006000,21,e
15,Guainia,1996800,25,e
4,Atlantico,1521400,26,a
25,Risaralda,1140600,9,e
25,Risaralda,1598400,2,b
29,Tolima,1990200,29,c
7,Caldas,849200,4,d
25,Risaralda,776600,17,e
28,Sucre,227000,11,b
26,San Andres y Providencia,1861200,9,e
27,Santander,1628600,30,d
3,Arauca,493600,14,b
14,Cundinamarca,518200,28,d
11,Cesar,546200,3,d
23,Putumayo,655800,20,e
23,Putumayo,979200,5,d
10,Cauca,935800,14,a
22,Norte de Santander,652000,12,b
29,Tolima,177000,28,c
23,Putumayo,268600,27,a
14,Cundinamarca,836600,26,c
23,Putumayo,1029800,21,c
30,Valle del Cauca,1569200,3,e
22,Norte de Santander,1799200,24,b
23,Putumayo,1181200,20,d
15,Guainia,1250600,26,e
24,Quindio,212200,14,a
10,Cauca,573600,22,c
18,La Guajira,1274800,18,c
31,Vaupes,159000,28,b
11,Cesar,289600,27,e
4,Atlantico,536600,3,d
1,Amazonas,1507800,28,e
6,Boyaca,1726800,19,c
12,Choco,1129000,27,b
27,Santander,811200,9,d
32,Vichada,590200,18,d
1,Amazonas,59800,20,e
5,Bolivar,1017400,3,a
6,Boyaca,149200,11,d
26,San Andres y Providencia,1952000,13,b
15,Guainia,1673200,6,d
6,Boyaca,440000,4,d
23,Putumayo,197600,24,c
18,La Guajira,550000,6,e
9,Casanare,1835200,21,a
19,Magdalena,47400,27,a
25,Risaralda,980600,21,b
32,Vichada,1027200,29,a
13,Cordoba,765600,1,b
4,Atlantico,231400,11,d
23,Putumayo,962200,24,a
10,Cauca,1824800,23,e
16,Guaviare,1256800,22,c
18,La Guajira,1763800,4,a
13,Cordoba,106000,1,d
5,Bolivar,1185000,7,a
20,Meta,499200,4,d
24,Quindio,1986400,29,b
31,Vaupes,1074200,0,e
27,Santander,1479200,26,d
1,Amazonas,1668600,21,c
27,Santander,1406000,0,a
7,Caldas,1590400,4,a
15,Guainia,989000,8,d
14,Cundinamarca,148600,27,c
18,La Guajira,166200,25,e
15,Guainia,517200,22,e
22,Norte de Santander,401800,4,d
3,Arauca,1898000,16,c
31,Vaupes,1456200,3,d
1,Amazonas,1807400,18,d
31,Vaupes,668400,26,e
25,Risaralda,1634000,26,a
1,Amazonas,1183200,28,e
21,Narino,1221200,27,b
20,Meta,1008000,11,a
30,Valle del Cauca,504200,10,a
2,Antioquia,79600,1,d
30,Valle del Cauca,70400,28,e
30,Valle del Cauca,905400,16,a
21,Narino,571800,12,a
17,Huila,1540600,24,e
22,Norte de Santander,776800,20,c
29,Tolima,1861800,19,a
12,Choco,1304400,27,b
25,Risaralda,668400,27,d
30,Valle del Cauca,827200,30,e
12,Choco,505400,13,c
30,Valle del Cauca,1579600,15,b
30,Valle del Cauca,1374200,13,b
12,Choco,398400,17,c
29,Tolima,1911400,28,c
4,Atlantico,215600,21,e
8,Caqueta,1636600,17,a
4,Atlantico,1650600,4,c
14,Cundinamarca,652000,9,b
28,Sucre,1427400,2,c
26,San Andres y Providencia,1667400,9,a
8,Caqueta,1099400,28,a
27,Santander,123800,21,b
5,Bolivar,1872600,24,e
9,Casanare,1466800,8,d
28,Sucre,1639800,25,d
17,Huila,294800,19,d
19,Magdalena,630400,6,b
12,Choco,1649400,2,a
14,Cundinamarca,652000,12,a
30,Valle del Cauca,1231800,5,e
31,Vaupes,530600,27,c
26,San Andres y Providencia,1046000,16,e
21,Narino,589000,3,d
14,Cundinamarca,1049800,3,e
4,Atlantico,414000,16,b
2,Antioquia,1098200,1,c
21,Narino,1735600,11,b
8,Caqueta,130000,5,b
21,Narino,615200,3,d
16,Guaviare,645000,26,d
30,Valle del Cauca,760600,26,e
24,Quindio,1051200,13,d
30,Valle del Cauca,1947200,13,e
17,Huila,855400,16,d
1,Amazonas,49000,3,b
29,Tolima,1474600,17,d
18,La Guajira,137400,5,c
18,La Guajira,1510000,3,e
9,Casanare,1153000,16,d
3,Arauca,914600,21,d
31,Vaupes,1343200,30,a
11,Cesar,653000,5,b
30,Valle del Cauca,1354400,6,b
15,Guainia,146200,9,b
29,Tolima,139400,24,b
19,Magdalena,1721600,30,e
14,Cundinamarca,1540800,23,c
9,Casanare,944800,26,b
23,Putumayo,1255000,12,b
25,Risaralda,1238000,0,a
12,Choco,140200,18,c
32,Vichada,1310400,24,b
14,Cundinamarca,990200,26,e
9,Casanare,1872800,10,b
20,Meta,5800,9,b
20,Meta,1728000,4,b
32,Vichada,509200,14,a
30,Valle del Cauca,1338000,2,a
26,San Andres y Providencia,1105200,9,c
15,Guainia,342400,7,c
1,Amazonas,1547400,24,a
26,San Andres y Providencia,159800,5,e
25,Risaralda,342800,7,e
27,Santander,901000,17,b
23,Putumayo,694800,9,e
15,Guainia,188400,19,a
9,Casanare,1272800,6,e
2,Antioquia,1611000,9,d
25,Risaralda,895000,28,d
28,Sucre,1239200,0,e
16,Guaviare,366000,2,d
23,Putumayo,1365000,10,c
24,Quindio,1010200,20,a
29,Tolima,606400,30,b
28,Sucre,1543800,17,d
21,Narino,764000,28,c
21,Narino,682200,27,a
20,Meta,535600,12,c
16,Guaviare,369800,2,b
2,Antioquia,625600,10,b
28,Sucre,1203000,17,a
15,Guainia,1848400,8,e
15,Guainia,495800,20,e
27,Santander,760600,12,b
7,Caldas,1392600,16,e
13,Cordoba,422400,5,e
4,Atlantico,399400,13,e
7,Caldas,1752000,18,e
17,Huila,1680000,30,c
14,Cundinamarca,445000,2,c
29,Tolima,583800,0,b
8,Caqueta,415400,10,a
30,Valle del Cauca,375000,19,a
10,Cauca,1308400,7,c
29,Tolima,1639200,7,c
12,Choco,661600,19,d
2,Antioquia,1603000,28,a
21,Narino,989800,10,c
23,Putumayo,553200,2,e
4,Atlantico,473800,13,a
7,Caldas,1585400,21,e
3,Arauca,1770400,11,b
31,Vaupes,684800,22,a
2,Antioquia,310400,12,d
24,Quindio,878000,24,e
1,Amazonas,10600,15,d
24,Quindio,1641600,21,a
12,Choco,1221600,14,e
20,Meta,948400,8,b
9,Casanare,1341600,29,d
25,Risaralda,1640800,23,d
32,Vichada,1701600,23,b
15,Guainia,469800,7,e
29,Tolima,351400,12,a
1,Amazonas,725600,21,a
26,San Andres y Providencia,1706200,7,b
2,Antioquia,1613200,23,d
32,Vichada,1589800,17,e
11,Cesar,238000,8,a
8,Caqueta,1574200,1,d
21,Narino,1035000,23,b
19,Magdalena,1094000,8,b
20,Meta,539800,7,a
5,Bolivar,1411200,14,e
25,Risaralda,281800,22,a
13,Cordoba,1010800,29,a
25,Risaralda,223200,27,b
29,Tolima,1374600,26,c
29,Tolima,1726000,19,e
10,Cauca,578200,22,e
20,Meta,529800,17,e
23,Putumayo,235400,18,c
1,Amazonas,194400,29,e
6,Boyaca,217000,26,a
5,Bolivar,987200,14,e
31,Vaupes,55800,9,b
7,Caldas,774400,23,b
4,Atlantico,551400,24,c
18,La Guajira,1011600,30,c
7,Caldas,1816400,3,b
3,Arauca,1244600,9,b
24,Quindio,914200,24,d
27,Santander,1109400,4,a
25,Risaralda,360000,28,e
13,Cordoba,50800,15,b
1,Amazonas,373000,0,a
1,Amazonas,1734800,28,d
6,Boyaca,59600,25,a
11,Cesar,1963200,11,e
25,Risaralda,809200,6,b
17,Huila,1531800,1,a
13,Cordoba,872800,18,a
9,Casanare,1153400,22,b
28,Sucre,1105800,27,c
23,Putumayo,262400,8,b
26,San Andres y Providencia,1236800,29,e
32,Vichada,1022200,7,a
11,Cesar,436600,20,d
1,Amazonas,1784800,21,d
27,Santander,522400,1,b
3,Arauca,1606400,26,c
22,Norte de Santander,1645600,7,c
13,Cordoba,1883000,24,d
3,Arauca,740600,4,d
23,Putumayo,1368200,5,e
4,Atlantico,173600,18,c
10,Cauca,487800,1,e
23,Putumayo,516400,2,d
5,Bolivar,1186200,9,e
1,Amazonas,746600,22,c
5,Bolivar,941800,3,e
21,Narino,1059600,15,a
19,Magdalena,1179200,9,e
26,San Andres y Providencia,1781000,4,a
21,Narino,275600,17,a
12,Choco,1570200,3,d
6,Boyaca,916800,18,b
19,Magdalena,1375800,13,e
13,Cordoba,1421800,13,c
14,Cundinamarca,1875200,23,c
14,Cundinamarca,933600,23,e
15,Guainia,1717800,30,d
30,Valle del Cauca,1417600,2,c
31,Vaupes,1251400,20,a
21,Narino,525000,21,b
6,Boyaca,1738200,10,e
9,Casanare,128000,2,b
10,Cauca,1334800,9,d
24,Quindio,1934600,7,d
32,Vichada,684200,3,b
3,Arauca,372200,6,e
23,Putumayo,304200,12,e
21,Narino,1738200,5,d
13,Cordoba,351400,0,a
1,Amazonas,340200,8,d
16,Guaviare,189200,3,b
8,Caqueta,1876200,13,a
19,Magdalena,1403200,5,c
20,Meta,1960800,12,c
32,Vichada,210800,3,a
6,Boyaca,399800,6,e
14,Cundinamarca,1168000,10,d
1,Amazonas,1864800,17,d
11,Cesar,1412000,5,c
1,Amazonas,419800,4,a
27,Santander,1865800,7,e
14,Cundinamarca,1417800,25,c
26,San Andres y Providencia,819400,0,b
11,Cesar,377800,13,d
10,Cauca,1550200,14,a
15,Guainia,520000,27,b
24,Quindio,1838800,10,b
32,Vichada,1378600,26,a
29,Tolima,1096400,6,c
1,Amazonas,877800,30,a
3,Arauca,708000,18,a
23,Putumayo,172000,28,e
26,San Andres y Providencia,1179400,26,a
6,Boyaca,1210800,8,e
16,Guaviare,1209400,18,c
7,Caldas,1640800,24,a
22,Norte de Santander,1443200,19,b
9,Casanare,420600,29,d
13,Cordoba,894200,4,a
16,Guaviare,1887200,19,e
18,La Guajira,1008200,23,d
2,Antioquia,1462600,20,a
9,Casanare,940000,8,e
9,Casanare,760600,18,c
9,Casanare,392400,13,c
20,Meta,1985400,15,a
17,Huila,321000,3,e
11,Cesar,1115200,18,a
24,Quindio,461600,23,b
28,Sucre,1739400,13,e
31,Vaupes,749000,14,b
19,Magdalena,858400,2,b
26,San Andres y Providencia,112000,8,c
15,Guainia,687000,0,d
29,Tolima,113000,30,b
9,Casanare,327000,0,d
6,Boyaca,672600,25,d
3,Arauca,697200,19,c
23,Putumayo,536400,9,e
16,Guaviare,796400,4,d
23,Putumayo,1284400,16,e
22,Norte de Santander,1450200,24,e
28,Sucre,1018200,24,a
9,Casanare,1754600,25,a
16,Guaviare,1389600,22,c
32,Vichada,300200,18,c
25,Risaralda,180000,13,d
30,Valle del Cauca,1081000,4,e
28,Sucre,976200,23,d
18,La Guajira,1660600,0,e
12,Choco,1296000,3,e
32,Vichada,1957400,6,c
13,Cordoba,1276200,2,c
17,Huila,1646000,0,d
30,Valle del Cauca,1346200,21,a
7,Caldas,1806400,23,b
11,Cesar,42400,29,c
25,Risaralda,981000,15,a
6,Boyaca,861200,15,c
24,Quindio,638800,8,c
2,Antioquia,130000,1,c
14,Cundinamarca,1547600,5,e
27,Santander,1981400,7,b
5,Bolivar,897200,15,c
14,Cundinamarca,1261000,11,e
7,Caldas,1034200,26,b
13,Cordoba,446200,18,d
23,Putumayo,1663200,7,d
12,Choco,1298400,23,d
5,Bolivar,1963400,19,c
24,Quindio,1559400,30,c
12,Choco,698000,22,c
28,Sucre,1798600,24,b
29,Tolima,219200,1,b
25,Risaralda,1192600,2,a
16,Guaviare,1118800,27,a
1,Amazonas,1849000,26,e
10,Cauca,487200,28,a
25,Risaralda,210400,29,d
9,Casanare,1385000,23,a
30,Valle del Cauca,550800,12,c
21,Narino,539600,13,d
25,Risaralda,1787400,30,a
2,Antioquia,1826400,14,d
13,Cordoba,1577000,15,d
27,Santander,1415800,8,e
3,Arauca,870600,28,c
17,Huila,1163000,4,c
4,Atlantico,1872800,5,d
28,Sucre,1171600,13,c
3,Arauca,946200,19,e
17,Huila,416200,17,a
1,Amazonas,291800,19,b
25,Risaralda,1408000,19,d
18,La Guajira,677200,14,e
31,Vaupes,1561000,9,b
23,Putumayo,923000,15,e
11,Cesar,1491000,25,d
29,Tolima,1588200,0,d
19,Magdalena,1199400,12,c
15,Guainia,1654600,0,d
10,Cauca,619400,0,d
22,Norte de Santander,1996800,8,c
3,Arauca,1001400,28,a
7,Caldas,1977400,21,d
9,Casanare,291200,2,e
29,Tolima,1450600,23,c
26,San Andres y Providencia,250400,5,a
2,Antioquia,1313800,26,d
14,Cundinamarca,1770000,4,b
9,Casanare,1820600,8,e
25,Risaralda,350000,25,c
2,Antioquia,1573800,24,e
14,Cundinamarca,689800,10,a
5,Bolivar,1653000,19,e
2,Antioquia,1097000,10,a
6,Boyaca,1408000,0,e
2,Antioquia,1578800,13,d
14,Cundinamarca,534000,27,e
29,Tolima,1683000,27,b
27,Santander,1379800,18,e
6,Boyaca,1643000,9,c
29,Tolima,297600,29,d
19,Magdalena,227800,8,e
26,San Andres y Providencia,903600,6,b
30,Valle del Cauca,1990600,6,e
14,Cundinamarca,1672000,6,c
21,Narino,263200,2,d
31,Vaupes,1238200,13,c
7,Caldas,1167200,18,c
32,Vichada,129400,23,d
21,Narino,461200,10,d
17,Huila,461200,11,d
9,Casanare,95000,1,a
17,Huila,1900800,3,a
10,Cauca,32200,24,a
2,Antioquia,1145600,1,d
31,Vaupes,523800,3,a
11,Cesar,1207200,29,a
4,Atlantico,217000,7,a
25,Risaralda,1000,25,d
14,Cundinamarca,1438800,16,c
4,Atlantico,86400,12,a
6,Boyaca,1538800,13,c
21,Narino,1038400,15,e
28,Sucre,1743600,23,b
14,Cundinamarca,883800,18,e
27,Santander,1688000,10,d
30,Valle del Cauca,956200,9,e
28,Sucre,738800,15,a
25,Risaralda,1949200,4,b
10,Cauca,1694000,7,a
24,Quindio,146800,25,c
29,Tolima,1783000,28,d
8,Caqueta,1283000,29,c
14,Cundinamarca,1670200,14,e
25,Risaralda,183600,19,a
12,Choco,268600,22,a
25,Risaralda,795200,16,e
15,Guainia,1541400,1,a
14,Cundinamarca,1885200,25,d
31,Vaupes,82000,17,c
14,Cundinamarca,888200,30,a
6,Boyaca,746800,10,a
24,Quindio,313200,21,e
30,Valle del Cauca,1013600,30,a
28,Sucre,1928800,24,c
25,Risaralda,1177600,26,a
27,Santander,1399600,7,e
30,Valle del Cauca,1302800,7,c
15,Guainia,1316200,14,c
27,Santander,980800,23,c
3,Arauca,1209200,7,e
10,Cauca,918800,30,d
32,Vichada,1757800,23,d
31,Vaupes,1731000,23,a
20,Meta,1999200,5,e
27,Santander,307400,21,d
24,Quindio,483800,19,c
23,Putumayo,336800,12,b
13,Cordoba,1523200,20,e
30,Valle del Cauca,323400,4,e
24,Quindio,397800,24,b
14,Cundinamarca,984800,17,b
12,Choco,674000,30,d
26,San Andres y Providencia,808600,17,d
10,Cauca,1113200,22,b
17,Huila,91600,10,a
31,Vaupes,184800,23,c
6,Boyaca,1004600,21,b
21,Narino,177400,10,b
26,San Andres y Providencia,1141600,1,c
14,Cundinamarca,1569000,24,c
12,Choco,625400,8,e
2,Antioquia,1934400,5,e
15,Guainia,1556000,22,c
3,Arauca,1038400,30,b
7,Caldas,1888400,19,a
29,Tolima,1977400,26,e
11,Cesar,501000,3,a
2,Antioquia,1283000,22,e
9,Casanare,38800,24,a
21,Narino,958000,5,e
4,Atlantico,1860600,3,d
21,Narino,742800,11,b
1,Amazonas,1301600,1,c
30,Valle del Cauca,1279200,7,a
18,La Guajira,1806200,5,a
17,Huila,1823800,3,d
10,Cauca,677000,18,b
6,Boyaca,1240200,13,c
3,Arauca,1463000,28,a
12,Choco,1058800,18,e
28,Sucre,812800,15,d
25,Risaralda,1303800,29,c
26,San Andres y Providencia,1806600,6,c
6,Boyaca,1075600,4,a
27,Santander,1306800,8,d
14,Cundinamarca,184600,18,c
10,Cauca,747600,5,a
28,Sucre,832000,24,e
30,Valle del Cauca,479400,1,b
10,Cauca,1565000,27,d
27,Santander,583800,28,c
2,Antioquia,1413800,24,c
5,Bolivar,838000,13,a
14,Cundinamarca,306800,8,a
28,Sucre,1565800,25,e
20,Meta,868400,26,d
25,Risaralda,688200,11,b
19,Magdalena,552400,9,b
11,Cesar,1616600,28,c
8,Caqueta,1859000,1,d
10,Cauca,1425200,8,c
16,Guaviare,120200,8,d
25,Risaralda,231800,24,a
15,Guainia,1118000,2,d
3,Arauca,846000,24,d
3,Arauca,355000,1,d
20,Meta,716000,14,e
8,Caqueta,790000,17,a
24,Quindio,107000,21,a
11,Cesar,391200,25,a
22,Norte de Santander,411600,28,e
17,Huila,629000,11,b
32,Vichada,1113400,12,c
30,Valle del Cauca,860400,13,d
4,Atlantico,636200,14,c
8,Caqueta,1594000,24,c
30,Valle del Cauca,1823400,30,c
27,Santander,1805800,4,b
13,Cordoba,1122200,3,b
20,Meta,1775800,26,e
29,Tolima,1567400,27,d
23,Putumayo,754200,4,b
23,Putumayo,1922400,22,b
13,Cordoba,1576000,11,b
25,Risaralda,942400,21,d
20,Meta,1057400,26,e
14,Cundinamarca,920400,29,e
21,Narino,1052400,21,e
30,Valle del Cauca,681400,28,a
13,Cordoba,944800,4,d
3,Arauca,170800,11,e
9,Casanare,4000,22,b
25,Risaralda,722800,25,b
3,Arauca,1766000,26,e
16,Guaviare,69000,30,e
7,Caldas,1048200,27,e
4,Atlantico,310000,25,d
19,Magdalena,30600,15,d
22,Norte de Santander,613000,2,b
9,Casanare,1465800,0,e
22,Norte de Santander,1958800,2,a
19,Magdalena,402600,26,a
7,Caldas,1364800,27,b
28,Sucre,1057000,20,b
4,Atlantico,1759400,20,c
2,Antioquia,1755400,19,c
3,Arauca,1561600,21,a
25,Risaralda,1709600,19,b
17,Huila,549400,0,b
9,Casanare,1751400,10,b
17,Huila,637600,13,c
2,Antioquia,9600,9,d
4,Atlantico,1418200,11,a
25,Risaralda,1158600,10,b
2,Antioquia,1390000,17,e
6,Boyaca,1098000,27,a
19,Magdalena,1896800,25,c
17,Huila,1869200,29,a
7,Caldas,332800,2,d
2,Antioquia,1394000,1,e
22,Norte de Santander,1857200,9,b
31,Vaupes,261800,14,e
9,Casanare,114400,30,a
13,Cordoba,1122000,8,c
16,Guaviare,1774200,24,b
23,Putumayo,889200,14,d
15,Guainia,1982400,30,a
26,San Andres y Providencia,978800,21,a
16,Guaviare,340800,2,d
4,Atlantico,1053400,13,d
1,Amazonas,269800,14,e
13,Cordoba,1549400,25,d
15,Guainia,812400,22,e
2,Antioquia,1250000,23,d
27,Santander,1423800,16,c
13,Cordoba,1079000,16,b
8,Caqueta,948000,2,b
19,Magdalena,155000,27,d
28,Sucre,1550200,11,d
22,Norte de Santander,818800,16,d
23,Putumayo,1788400,21,b
22,Norte de Santander,1752000,25,a
9,Casanare,71200,18,e
27,Santander,85000,21,c
14,Cundinamarca,568000,16,d
32,Vichada,1990600,22,b
4,Atlantico,1826200,8,d
3,Arauca,141000,2,b
8,Caqueta,1854000,25,a
17,Huila,171600,19,b
26,San Andres y Providencia,388000,8,d
4,Atlantico,277200,1,c
23,Putumayo,1555000,2,a
29,Tolima,973400,0,e
11,Cesar,963200,7,e
13,Cordoba,788400,12,a
9,Casanare,401400,19,c
8,Caqueta,1688800,15,c
32,Vichada,250000,17,e
21,Narino,75800,10,d
24,Quindio,1196600,10,e
11,Cesar,1869000,5,d
20,Meta,1650800,0,e
6,Boyaca,1252000,15,d
12,Choco,459600,22,c
23,Putumayo,649600,16,a
20,Meta,1165600,8,e
30,Valle del Cauca,1176800,1,b
15,Guainia,1134000,7,c
16,Guaviare,853400,6,d
16,Guaviare,983000,20,a
18,La Guajira,283600,11,d
18,La Guajira,1994600,18,e
31,Vaupes,800600,13,c
27,Santander,1272000,12,e
11,Cesar,75800,19,b
5,Bolivar,1272600,12,d
21,Narino,1068200,1,b
6,Boyaca,504200,0,b
4,Atlantico,1939600,6,e
27,Santander,951800,2,a
21,Narino,1619600,3,d
29,Tolima,257600,0,c
26,San Andres y Providencia,344800,9,e
18,La Guajira,1175800,25,b
7,Caldas,421600,18,b
5,Bolivar,1218600,13,b
9,Casanare,530600,3,d
18,La Guajira,1075800,0,e
24,Quindio,821000,3,e
16,Guaviare,939600,6,e
4,Atlantico,504600,21,a
17,Huila,1302200,9,e
13,Cordoba,1676800,11,d
13,Cordoba,1327800,0,a
26,San Andres y Providencia,108800,29,d
22,Norte de Santander,1436200,11,c
30,Valle del Cauca,1923400,4,d
8,Caqueta,797600,12,b
18,La Guajira,434200,4,e
14,Cundinamarca,1018400,0,b
16,Guaviare,300800,29,e
18,La Guajira,382400,26,e
31,Vaupes,1018200,13,c
26,San Andres y Providencia,1955400,18,c
23,Putumayo,160600,9,c
6,Boyaca,93000,25,c
32,Vichada,1821800,26,e
7,Caldas,247200,6,e
23,Putumayo,1237000,18,e
29,Tolima,913200,19,a
27,Santander,507800,26,b
20,Meta,1105000,1,c
15,Guainia,627800,23,b
32,Vichada,619200,18,c
31,Vaupes,1858400,13,a
4,Atlantico,791600,28,c
3,Arauca,132000,26,b
4,Atlantico,1386400,22,d
14,Cundinamarca,1872400,0,a
3,Arauca,38600,23,b
18,La Guajira,751000,15,b
17,Huila,1022400,15,a
28,Sucre,1620400,25,c
24,Quindio,125600,16,a
1,Amazonas,1363200,22,b
10,Cauca,338600,27,b
6,Boyaca,1878800,2,b
8,Caqueta,743400,0,d
15,Guainia,1370200,2,b
29,Tolima,657400,21,a
1,Amazonas,178800,17,a
4,Atlantico,1883200,5,e
30,Valle del Cauca,1250000,2,e
4,Atlantico,647200,25,b
29,Tolima,873400,21,e
20,Meta,1384400,4,c
18,La Guajira,472200,29,c
16,Guaviare,1493400,7,a
30,Valle del Cauca,490400,6,d
20,Meta,24200,1,a
21,Narino,39400,14,e
8,Caqueta,585200,11,e
4,Atlantico,1344600,16,b
1,Amazonas,982000,0,a
32,Vichada,1152000,3,e
12,Choco,1359000,15,a
7,Caldas,219600,0,e
31,Vaupes,1238000,24,b
18,La Guajira,1943000,13,c
20,Meta,1026400,1,d
31,Vaupes,669800,23,e
8,Caqueta,1656200,25,e
27,Santander,407800,7,a
22,Norte de Santander,1773200,30,c
22,Norte de Santander,556600,14,a
1,Amazonas,1137400,15,d
25,Risaralda,154600,2,d
24,Quindio,1482000,0,d
26,San Andres y Providencia,1862200,0,e
28,Sucre,1136200,29,d
14,Cundinamarca,362000,12,c
6,Boyaca,1574200,18,d
16,Guaviare,345400,26,e
20,Meta,319600,6,d
19,Magdalena,1247000,9,a
3,Arauca,14800,27,b
17,Huila,161400,30,d
7,Caldas,999600,21,a
6,Boyaca,1339800,4,a
15,Guainia,980400,18,a
31,Vaupes,1265400,0,d
9,Casanare,619400,30,a
31,Vaupes,1088000,28,e
8,Caqueta,1157600,26,b
19,Magdalena,1543000,21,a
23,Putumayo,479400,28,a
11,Cesar,1066600,1,c
27,Santander,57000,13,b
12,Choco,742600,8,b
26,San Andres y Providencia,865400,27,e
15,Guainia,971800,30,c
1,Amazonas,1576800,19,a
21,Narino,804400,0,c
30,Valle del Cauca,76200,16,e
3,Arauca,116200,5,a
12,Choco,1137600,17,a
9,Casanare,76800,24,d
16,Guaviare,242000,0,d
14,Cundinamarca,1294400,26,c
8,Caqueta,1068000,19,e
1,Amazonas,1370800,20,e
1,Amazonas,585000,27,e
24,Quindio,1264400,0,d
23,Putumayo,1332400,26,a
12,Choco,29000,28,b
22,Norte de Santander,779200,7,e
28,Sucre,1244200,13,b
22,Norte de Santander,1006600,11,a
14,Cundinamarca,1365600,23,d
18,La Guajira,452400,22,e
14,Cundinamarca,578800,10,b
2,Antioquia,376200,6,c
13,Cordoba,1849000,30,b
28,Sucre,1561400,26,c
28,Sucre,1042400,16,d
7,Caldas,689800,22,e
21,Narino,1972400,15,c
27,Santander,1624400,3,e
23,Putumayo,1627800,27,d
9,Casanare,793000,29,a
2,Antioquia,1211000,19,d
20,Meta,1589600,12,b
29,Tolima,1804400,19,e
17,Huila,1394200,17,e
25,Risaralda,627600,2,a
12,Choco,1251400,28,c
18,La Guajira,1874200,5,e
18,La Guajira,124000,14,a
31,Vaupes,896000,3,a
21,Narino,114000,8,b
13,Cordoba,1791200,30,a
11,Cesar,1557800,20,c
14,Cundinamarca,1095400,17,d
5,Bolivar,40600,0,c
7,Caldas,1452800,3,c
3,Arauca,1196400,23,d
6,Boyaca,1978400,1,d
27,Santander,650400,1,e
20,Meta,313000,26,a
3,Arauca,351600,14,c
13,Cordoba,113200,12,b
7,Caldas,1745800,20,e
1,Amazonas,736800,26,d
14,Cundinamarca,1570400,20,b
2,Antioquia,1579600,30,e
32,Vichada,1081400,13,e
6,Boyaca,90000,4,b
28,Sucre,1650600,29,e
3,Arauca,1973200,21,a
7,Caldas,1511200,25,c
12,Choco,1611400,26,d
7,Caldas,1081400,0,a
1,Amazonas,924800,13,c
19,Magdalena,1222200,26,d
8,Caqueta,1668400,4,a
13,Cordoba,1950800,13,d
15,Guainia,1628800,3,a
13,Cordoba,165800,30,a
19,Magdalena,1462800,1,c
23,Putumayo,1651200,26,a
19,Magdalena,47000,29,c
27,Santander,1786800,28,c
11,Cesar,1836800,16,b
2,Antioquia,1776400,24,e
23,Putumayo,423800,0,e
21,Narino,388800,12,e
29,Tolima,1878800,23,e
1,Amazonas,352200,18,d
28,Sucre,543800,14,d
14,Cundinamarca,796800,9,b
24,Quindio,804200,12,c
18,La Guajira,1478800,10,b
13,Cordoba,1325000,27,d
15,Guainia,708600,19,c
